"match_time","home_team","away_team","half_time_home_goals","half_time_away_goals","full_time_home_goals","full_time_away_goals "
"06:19","Getafe","Las Palmas","2","1","4","1"
"06:19","Villarreal","San Sebastian","0","0","0","0"
"06:26","Madrid Piros","Villarreal","0","0","1","0"
"06:26","Madrid Fehér","Alaves","3","0","4","0"
"06:26","San Sebastian","Vigo","0","0","1","0"
"06:26","Barcelona","Sevilla Piros","1","0","3","0"
"06:26","Las Palmas","Valencia","1","0","1","2"
"06:26","Mallorca","Bilbao","1","0","1","0"
"06:26","Girona","Sevilla Zöld","0","1","0","2"
"06:26","Osasuna","Getafe","0","0","0","0"
"06:34","Sevilla Zöld","Barcelona","1","1","2","2"
"06:34","Getafe","Girona","1","1","1","2"
"06:34","Bilbao","Sevilla Piros","2","0","3","0"
"06:34","Valencia","Osasuna","0","0","0","0"
"06:34","Alaves","San Sebastian","1","0","1","0"
"06:34","Villarreal","Las Palmas","1","0","3","0"
"06:34","Mallorca","Madrid Fehér","0","1","0","2"
"06:34","Vigo","Madrid Piros","0","1","0","1"
"06:42","San Sebastian","Mallorca","0","2","0","2"
"06:42","Barcelona","Getafe","1","0","4","1"
"06:42","Madrid Fehér","Bilbao","1","0","2","0"
"06:42","Madrid Piros","Alaves","0","1","0","1"
"06:42","Osasuna","Villarreal","0","1","0","2"
"06:42","Sevilla Piros","Sevilla Zöld","0","0","0","0"
"06:42","Las Palmas","Vigo","0","1","0","2"
"06:42","Girona","Valencia","0","2","0","2"
"06:50","Bilbao","Sevilla Zöld","1","0","4","0"
"06:50","Valencia","Barcelona","1","0","2","0"
"06:50","Mallorca","Madrid Piros","0","3","0","5"
"06:50","Madrid Fehér","San Sebastian","0","1","1","1"
"06:50","Villarreal","Girona","1","0","1","0"
"06:50","Getafe","Sevilla Piros","1","1","3","2"
"06:50","Vigo","Osasuna","0","0","1","0"
"06:50","Alaves","Las Palmas","1","0","2","0"
"06:58","San Sebastian","Bilbao","2","2","3","3"
"06:58","Osasuna","Alaves","1","1","1","2"
"06:58","Las Palmas","Mallorca","0","0","2","2"
"06:58","Sevilla Zöld","Getafe","2","1","3","3"
"06:58","Sevilla Piros","Valencia","1","1","2","2"
"06:58","Girona","Vigo","0","0","2","0"
"06:58","Madrid Piros","Madrid Fehér","0","0","2","1"
"06:58","Barcelona","Villarreal","1","0","1","0"
"07:06","Villarreal","Sevilla Piros","1","0","1","2"
"07:06","Alaves","Girona","0","0","0","0"
"07:06","Valencia","Sevilla Zöld","3","0","6","0"
"07:06","Bilbao","Getafe","1","0","4","1"
"07:06","San Sebastian","Madrid Piros","0","0","0","1"
"07:06","Vigo","Barcelona","1","1","1","3"
"07:06","Madrid Fehér","Las Palmas","3","0","3","0"
"07:06","Mallorca","Osasuna","1","0","1","0"
"07:13","Las Palmas","San Sebastian","1","0","2","0"
"07:13","Osasuna","Madrid Fehér","0","2","0","4"
"07:13","Getafe","Valencia","1","1","2","2"
"07:13","Sevilla Piros","Vigo","1","0","3","0"
"07:13","Barcelona","Alaves","0","0","1","0"
"07:13","Madrid Piros","Bilbao","0","1","0","1"
"07:13","Sevilla Zöld","Villarreal","1","2","2","3"
"07:13","Girona","Mallorca","0","0","2","1"
"07:21","Madrid Fehér","Girona","0","1","1","1"
"07:21","Mallorca","Barcelona","1","2","2","3"
"07:21","San Sebastian","Osasuna","2","0","5","0"
"07:21","Bilbao","Valencia","1","0","1","0"
"07:21","Vigo","Sevilla Zöld","1","0","2","0"
"07:21","Villarreal","Getafe","0","1","2","1"
"07:21","Madrid Piros","Las Palmas","0","0","1","0"
"07:21","Alaves","Sevilla Piros","2","0","3","0"
"07:29","Osasuna","Madrid Piros","0","0","1","0"
"07:29","Valencia","Villarreal","1","0","2","0"
"07:29","Getafe","Vigo","1","0","1","2"
"07:29","Barcelona","Madrid Fehér","1","1","2","3"
"07:29","Girona","San Sebastian","0","1","0","3"
"07:29","Sevilla Piros","Mallorca","0","1","1","2"
"07:29","Las Palmas","Bilbao","1","2","1","2"
"07:29","Sevilla Zöld","Alaves","1","0","2","1"
"07:37","Madrid Piros","Girona","1","3","2","3"
"07:37","Alaves","Getafe","0","0","0","1"
"07:37","Madrid Fehér","Sevilla Piros","2","0","3","1"
"07:37","Bilbao","Villarreal","0","1","2","1"
"07:37","Las Palmas","Osasuna","1","0","1","0"
"07:37","Mallorca","Sevilla Zöld","1","1","1","1"
"07:37","Vigo","Valencia","3","1","4","3"
"07:37","San Sebastian","Barcelona","0","0","1","0"
"07:45","Sevilla Zöld","Madrid Fehér","2","2","2","3"
"07:45","Valencia","Alaves","2","0","2","0"
"07:45","Barcelona","Madrid Piros","1","1","1","3"
"07:45","Osasuna","Bilbao","0","2","0","2"
"07:45","Villarreal","Vigo","1","0","3","0"
"07:45","Getafe","Mallorca","1","1","1","1"
"07:45","Girona","Las Palmas","0","0","2","0"
"07:45","Sevilla Piros","San Sebastian","0","0","1","1"
"07:53","Alaves","Villarreal","0","0","0","1"
"07:53","Las Palmas","Barcelona","0","1","1","2"
"07:53","Mallorca","Valencia","1","2","3","3"
"07:53","San Sebastian","Sevilla Zöld","0","0","2","0"
"07:53","Madrid Piros","Sevilla Piros","1","0","2","1"
"07:53","Osasuna","Girona","1","1","1","2"
"07:53","Bilbao","Vigo","0","1","0","1"
"07:53","Madrid Fehér","Getafe","2","0","3","1"
"08:02","Alaves","Sevilla Zöld","1","0","1","1"
"08:02","Valencia","Osasuna","2","0","2","0"
"08:02","Barcelona","Madrid Piros","1","0","2","1"
"08:02","Vigo","Las Palmas","1","0","2","2"
"08:02","Mallorca","Madrid Fehér","0","1","0","2"
"08:02","Bilbao","Getafe","1","0","2","1"
"08:02","Sevilla Piros","Villarreal","0","2","0","4"
"08:02","San Sebastian","Girona","1","1","1","1"
"08:10","Las Palmas","Sevilla Piros","1","0","1","1"
"08:10","Getafe","Mallorca","3","1","4","1"
"08:10","Madrid Piros","Valencia","1","0","2","2"
"08:10","Sevilla Zöld","San Sebastian","0","1","0","2"
"08:10","Villarreal","Bilbao","1","1","1","3"
"08:10","Madrid Fehér","Alaves","0","0","1","1"
"08:10","Girona","Barcelona","0","1","1","2"
"08:10","Osasuna","Vigo","1","0","3","1"
"08:18","Valencia","Girona","2","1","3","2"
"08:18","Villarreal","Getafe","0","0","2","0"
"08:18","Bilbao","Las Palmas","2","0","3","1"
"08:18","Alaves","Mallorca","0","1","0","1"
"08:18","Sevilla Piros","Osasuna","0","1","0","1"
"08:18","San Sebastian","Madrid Fehér","0","2","0","2"
"08:18","Vigo","Madrid Piros","0","0","0","1"
"08:18","Barcelona","Sevilla Zöld","3","0","4","0"
"08:26","Sevilla Zöld","Valencia","2","1","3","1"
"08:26","Mallorca","San Sebastian","0","1","1","1"
"08:26","Madrid Fehér","Barcelona","0","1","0","1"
"08:26","Las Palmas","Villarreal","1","2","1","3"
"08:26","Girona","Vigo","2","0","3","0"
"08:26","Getafe","Alaves","2","1","3","2"
"08:26","Osasuna","Bilbao","1","1","1","2"
"08:26","Madrid Piros","Sevilla Piros","0","1","1","1"
"08:34","Villarreal","Osasuna","1","0","4","0"
"08:34","Bilbao","Madrid Piros","1","1","2","2"
"08:34","Las Palmas","Getafe","0","3","1","3"
"08:34","Sevilla Piros","Girona","0","0","0","0"
"08:34","Barcelona","Mallorca","2","2","2","2"
"08:34","Vigo","Sevilla Zöld","0","0","0","0"
"08:34","San Sebastian","Alaves","0","1","0","2"
"08:34","Valencia","Madrid Fehér","1","1","1","1"
"08:42","Alaves","Barcelona","1","0","1","0"
"08:42","Madrid Piros","Villarreal","0","2","1","3"
"08:42","Getafe","San Sebastian","0","1","0","1"
"08:42","Mallorca","Valencia","1","1","1","1"
"08:42","Sevilla Zöld","Sevilla Piros","0","0","1","2"
"08:42","Osasuna","Las Palmas","2","0","4","0"
"08:42","Madrid Fehér","Vigo","2","0","3","0"
"08:42","Girona","Bilbao","0","0","0","1"
"08:49","Osasuna","Getafe","0","0","1","0"
"08:49","Villarreal","Girona","1","0","1","0"
"08:49","Valencia","Alaves","1","0","4","0"
"08:49","Barcelona","San Sebastian","0","2","1","2"
"08:49","Bilbao","Sevilla Zöld","0","1","0","2"
"08:49","Las Palmas","Madrid Piros","0","1","0","3"
"08:49","Sevilla Piros","Madrid Fehér","0","1","1","2"
"08:49","Vigo","Mallorca","0","1","0","2"
"08:57","Getafe","Barcelona","0","1","1","2"
"08:57","Mallorca","Sevilla Piros","0","1","0","2"
"08:57","Alaves","Vigo","0","0","2","0"
"08:57","Madrid Piros","Osasuna","1","0","2","0"
"08:57","Girona","Las Palmas","1","0","1","0"
"08:57","Madrid Fehér","Bilbao","3","1","3","2"
"08:57","San Sebastian","Valencia","0","3","0","3"
"08:57","Sevilla Zöld","Villarreal","0","2","0","2"
"09:05","Las Palmas","Sevilla Zöld","0","1","0","2"
"09:05","Bilbao","Mallorca","0","1","3","2"
"09:05","Osasuna","Girona","0","2","0","4"
"09:05","Madrid Piros","Getafe","0","1","3","1"
"09:05","Valencia","Barcelona","2","1","2","1"
"09:05","Villarreal","Madrid Fehér","0","0","2","0"
"09:05","Vigo","San Sebastian","1","2","1","2"
"09:05","Sevilla Piros","Alaves","2","1","3","3"
"09:13","Barcelona","Vigo","1","0","3","0"
"09:13","San Sebastian","Sevilla Piros","2","0","2","0"
"09:13","Girona","Madrid Piros","1","1","1","1"
"09:13","Madrid Fehér","Las Palmas","0","1","3","1"
"09:13","Mallorca","Villarreal","1","0","3","1"
"09:13","Getafe","Valencia","1","0","2","0"
"09:13","Sevilla Zöld","Osasuna","4","0","6","1"
"09:13","Alaves","Bilbao","0","0","1","0"
"09:21","Bilbao","San Sebastian","1","1","1","2"
"09:21","Villarreal","Alaves","0","0","1","0"
"09:21","Sevilla Piros","Barcelona","0","0","0","1"
"09:21","Girona","Getafe","1","1","3","3"
"09:21","Osasuna","Madrid Fehér","0","1","0","3"
"09:21","Madrid Piros","Sevilla Zöld","1","0","2","1"
"09:21","Vigo","Valencia","0","0","1","0"
"09:21","Las Palmas","Mallorca","1","1","2","2"
"09:29","Valencia","Sevilla Piros","1","0","2","1"
"09:29","Sevilla Zöld","Girona","0","1","1","1"
"09:29","Madrid Fehér","Madrid Piros","0","1","0","2"
"09:29","San Sebastian","Villarreal","0","0","0","2"
"09:29","Barcelona","Bilbao","1","1","3","1"
"09:29","Alaves","Las Palmas","1","0","1","0"
"09:29","Getafe","Vigo","1","2","3","4"
"09:29","Mallorca","Osasuna","2","1","2","4"
"09:36","Bilbao","Valencia","0","0","0","1"
"09:36","Madrid Piros","Mallorca","1","0","1","0"
"09:36","Las Palmas","San Sebastian","0","0","0","2"
"09:36","Sevilla Zöld","Getafe","0","0","1","2"
"09:36","Sevilla Piros","Vigo","1","0","4","0"
"09:36","Osasuna","Alaves","2","1","2","1"
"09:36","Girona","Madrid Fehér","2","1","2","3"
"09:36","Villarreal","Barcelona","2","1","2","1"
"09:44","San Sebastian","Osasuna","0","0","1","0"
"09:44","Mallorca","Girona","1","1","1","1"
"09:44","Valencia","Villarreal","0","0","0","2"
"09:44","Getafe","Sevilla Piros","0","0","1","0"
"09:44","Madrid Fehér","Sevilla Zöld","0","0","0","1"
"09:44","Alaves","Madrid Piros","0","0","0","1"
"09:44","Vigo","Bilbao","2","1","2","4"
"09:44","Barcelona","Las Palmas","2","0","2","0"
"09:52","Sevilla Zöld","Mallorca","2","0","5","0"
"09:52","Villarreal","Vigo","0","0","1","0"
"09:52","Girona","Alaves","1","0","1","0"
"09:52","Osasuna","Barcelona","0","1","0","2"
"09:52","Las Palmas","Valencia","0","1","0","1"
"09:52","Bilbao","Sevilla Piros","1","0","1","1"
"09:52","Madrid Fehér","Getafe","0","1","4","1"
"09:52","Madrid Piros","San Sebastian","0","2","0","2"
"10:00","Sevilla Zöld","Alaves","1","0","3","0"
"10:00","Osasuna","Valencia","1","2","1","3"
"10:00","Madrid Piros","Barcelona","0","2","1","2"
"10:00","Las Palmas","Vigo","1","1","2","2"
"10:00","Madrid Fehér","Mallorca","0","0","0","1"
"10:00","Getafe","Bilbao","0","1","0","2"
"10:00","Villarreal","Sevilla Piros","3","0","3","1"
"10:00","Girona","San Sebastian","1","0","1","2"
"10:08","Sevilla Piros","Las Palmas","2","1","2","1"
"10:08","Mallorca","Getafe","0","0","1","1"
"10:08","Valencia","Madrid Piros","0","0","0","2"
"10:08","San Sebastian","Sevilla Zöld","0","0","1","0"
"10:08","Bilbao","Villarreal","1","0","1","1"
"10:08","Alaves","Madrid Fehér","0","1","0","2"
"10:08","Barcelona","Girona","2","1","2","1"
"10:08","Vigo","Osasuna","1","1","1","2"
"10:16","Girona","Valencia","0","0","0","2"
"10:16","Getafe","Villarreal","0","1","0","1"
"10:16","Las Palmas","Bilbao","0","2","1","3"
"10:16","Mallorca","Alaves","0","0","0","0"
"10:16","Osasuna","Sevilla Piros","1","1","1","3"
"10:16","Madrid Fehér","San Sebastian","2","2","4","2"
"10:16","Madrid Piros","Vigo","1","0","4","0"
"10:16","Sevilla Zöld","Barcelona","2","1","2","1"
"10:23","Valencia","Sevilla Zöld","0","0","2","0"
"10:23","San Sebastian","Mallorca","2","0","4","0"
"10:23","Barcelona","Madrid Fehér","0","0","0","0"
"10:23","Villarreal","Las Palmas","1","1","3","1"
"10:23","Vigo","Girona","2","0","4","1"
"10:23","Alaves","Getafe","1","0","2","1"
"10:23","Bilbao","Osasuna","2","0","3","0"
"10:23","Sevilla Piros","Madrid Piros","0","1","0","1"
"10:31","Osasuna","Villarreal","0","0","0","2"
"10:31","Madrid Piros","Bilbao","0","0","0","0"
"10:31","Getafe","Las Palmas","2","1","4","2"
"10:31","Girona","Sevilla Piros","0","0","1","1"
"10:31","Mallorca","Barcelona","0","1","0","1"
"10:31","Sevilla Zöld","Vigo","0","0","1","0"
"10:31","Alaves","San Sebastian","0","1","0","2"
"10:31","Madrid Fehér","Valencia","1","0","2","0"
"10:39","Barcelona","Alaves","1","0","2","0"
"10:39","Villarreal","Madrid Piros","0","0","1","0"
"10:39","San Sebastian","Getafe","4","0","4","0"
"10:39","Valencia","Mallorca","0","0","1","0"
"10:39","Sevilla Piros","Sevilla Zöld","0","0","0","0"
"10:39","Las Palmas","Osasuna","2","0","2","0"
"10:39","Vigo","Madrid Fehér","0","2","0","3"
"10:39","Bilbao","Girona","0","1","2","2"
"10:47","Getafe","Osasuna","3","0","3","1"
"10:47","Girona","Villarreal","1","1","1","2"
"10:47","Alaves","Valencia","1","1","4","1"
"10:47","San Sebastian","Barcelona","3","0","5","0"
"10:47","Sevilla Zöld","Bilbao","0","2","1","4"
"10:47","Madrid Piros","Las Palmas","0","0","1","1"
"10:47","Madrid Fehér","Sevilla Piros","2","0","2","1"
"10:47","Mallorca","Vigo","0","0","2","1"
"10:55","Barcelona","Getafe","0","2","3","2"
"10:55","Sevilla Piros","Mallorca","1","1","5","1"
"10:55","Vigo","Alaves","1","0","1","0"
"10:55","Osasuna","Madrid Piros","0","0","2","0"
"10:55","Las Palmas","Girona","0","1","0","3"
"10:55","Bilbao","Madrid Fehér","1","1","2","1"
"10:55","Valencia","San Sebastian","1","0","4","1"
"10:55","Villarreal","Sevilla Zöld","0","0","1","0"
"11:03","Sevilla Zöld","Las Palmas","0","0","0","0"
"11:03","Mallorca","Bilbao","0","0","0","2"
"11:03","Girona","Osasuna","1","0","2","0"
"11:03","Getafe","Madrid Piros","1","0","1","1"
"11:03","Barcelona","Valencia","3","1","3","1"
"11:03","Madrid Fehér","Villarreal","0","0","0","0"
"11:03","San Sebastian","Vigo","1","0","2","0"
"11:03","Alaves","Sevilla Piros","1","0","1","0"
"11:10","Vigo","Barcelona","2","0","3","1"
"11:10","Sevilla Piros","San Sebastian","2","2","3","2"
"11:10","Madrid Piros","Girona","2","1","3","1"
"11:10","Las Palmas","Madrid Fehér","1","1","1","2"
"11:10","Villarreal","Mallorca","2","0","5","0"
"11:10","Valencia","Getafe","1","0","1","1"
"11:10","Osasuna","Sevilla Zöld","0","0","1","0"
"11:10","Bilbao","Alaves","0","0","0","0"
"11:18","San Sebastian","Bilbao","1","0","3","1"
"11:18","Alaves","Villarreal","0","0","0","1"
"11:18","Barcelona","Sevilla Piros","1","1","3","1"
"11:18","Getafe","Girona","0","0","0","0"
"11:18","Madrid Fehér","Osasuna","2","0","2","2"
"11:18","Sevilla Zöld","Madrid Piros","0","0","0","1"
"11:18","Valencia","Vigo","2","0","3","0"
"11:18","Mallorca","Las Palmas","1","0","1","0"
"11:26","Sevilla Piros","Valencia","1","2","1","3"
"11:26","Girona","Sevilla Zöld","1","0","1","1"
"11:26","Madrid Piros","Madrid Fehér","0","0","0","0"
"11:26","Villarreal","San Sebastian","0","0","1","0"
"11:26","Bilbao","Barcelona","1","0","1","0"
"11:26","Las Palmas","Alaves","0","0","1","0"
"11:26","Vigo","Getafe","1","2","1","4"
"11:26","Osasuna","Mallorca","0","0","0","1"
"11:34","Valencia","Bilbao","0","1","0","3"
"11:34","Mallorca","Madrid Piros","0","1","1","2"
"11:34","San Sebastian","Las Palmas","3","0","5","1"
"11:34","Getafe","Sevilla Zöld","0","1","0","1"
"11:34","Vigo","Sevilla Piros","1","0","1","2"
"11:34","Alaves","Osasuna","0","1","0","1"
"11:34","Madrid Fehér","Girona","1","0","2","1"
"11:34","Barcelona","Villarreal","0","0","0","0"
"11:42","Osasuna","San Sebastian","0","0","0","1"
"11:42","Girona","Mallorca","2","0","3","0"
"11:42","Villarreal","Valencia","0","1","1","1"
"11:42","Sevilla Piros","Getafe","0","1","0","3"
"11:42","Sevilla Zöld","Madrid Fehér","1","1","1","1"
"11:42","Madrid Piros","Alaves","1","0","2","2"
"11:42","Bilbao","Vigo","0","0","0","2"
"11:42","Las Palmas","Barcelona","1","1","2","1"
"11:50","Mallorca","Sevilla Zöld","0","0","0","0"
"11:50","Vigo","Villarreal","0","2","1","3"
"11:50","Alaves","Girona","0","2","2","2"
"11:50","Barcelona","Osasuna","3","0","3","0"
"11:50","Valencia","Las Palmas","0","1","0","1"
"11:50","Sevilla Piros","Bilbao","1","1","1","1"
"11:50","Getafe","Madrid Fehér","1","2","2","2"
"11:50","San Sebastian","Madrid Piros","3","1","3","2"
